id,organization,country_code,country_name,postal_code,city,company_size_category,employees,economic_sector_EN,economic_sector_DE,number_of_balances,balance1_type_code,balance1_version,balance1_audit_type,balance1_valid_until_date,balance1_valid_until_year,balance1_year,balance1_score,balance1_documents,balance2_type_code,balance2_version,balance2_audit_type,balance2_valid_until_date,balance2_valid_until_year,balance2_year,balance2_score,balance2_documents,balance3_type_code,balance3_version,balance3_audit_type,balance3_valid_until_date,balance3_valid_until_year,balance3_year,balance3_score,balance3_documents,balance4_type_code,balance4_version,balance4_audit_type,balance4_valid_until_date,balance4_valid_until_year,balance4_year,balance4_score,balance4_documents,balance5_type_code,balance5_version,balance5_audit_type,balance5_valid_until_date,balance5_valid_until_year,balance5_year,balance5_score,balance5_documents,balance6_type_code,balance6_version,balance6_audit_type,balance6_valid_until_date,balance6_valid_until_year,balance6_year,balance6_score,balance6_documents,balance7_type_code,balance7_version,balance7_audit_type,balance7_valid_until_date,balance7_valid_until_year,balance7_year,balance7_score,balance7_documents,balance8_type_code,balance8_version,balance8_audit_type,balance8_valid_until_date,balance8_valid_until_year,balance8_year,balance8_score,balance8_documents
36533,DI Siegfried Lerchbaumer,AT,Austria,6700,Bludenz,Micro (≤10),1-2,Construction / Architecture,Baugewerbe / Architektur,1.0,4.0,Standard,Desk,31-12-2014,2014.0,2012.0,534,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14740,Diabetes und Stoffwechselpraxis Wetter,DE,Germany,58300,Wetter (Ruhr),Micro (≤10),3-10,Health / Social Affairs / Nursing,Gesundheitswesen / Soziales / Pflege,1.0,M5.0,Compact,Peer,30-06-2021,2021.0,2019.0,151,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75496,Diakonie Düsseldorf e.V.,DE,Germany,40233,Düsseldorf,Large (>250),>250,Other,Sonstige,1.0,M5.0,Full,On site,31-12-2024,2024.0,2022.0,333,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123176,Diakonie Hasenbergl e. V.,DE,Germany,80933,München,Large (>250),501-1000,Health / Social Affairs / Nursing,Gesundheitswesen / Soziales / Pflege,1.0,M5.0,Full,On site,30-09-2025,2025.0,2023.0,391,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14954,Diakonie Herzogsägmühle,DE,Germany,86971,Peiting,Large (>250),>250,Health / Social Affairs / Nursing,Gesundheitswesen / Soziales / Pflege,2.0,4.1,Standard,Desk,31-07-2019,2019.0,2017.0,428,Report+Attestation,M5.0,Full,On site,30-11-2022,2022.0,2020.0,346.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46983,Diakonieverbund Schweicheln e.V.,DE,Germany,32120,Hiddenhausen,Small (≤50),11-25,Other,Sonstige,2.0,M5.0,Compact,Peer,31-10-2023,2023.0,2021.0,395,Report+Certificate,M5.0,Full,On site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132138,Die AboKiste – Werkhof Service GmbH,DE,Germany,44319,Dortmund,Small (≤50),26-50,Trade / Consumption,Handel / Konsum,1.0,M5.0,Full,Peer,02-11-2025,2025.0,2023.0,479,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139906,Die Autoschmiede Ringsberg GmbH,DE,Germany,24977,Ringsberg,Small (≤50),11-25,Craft,Handwerk,1.0,M5.0,Compact,On site,31-01-2026,2026.0,2024.0,335,Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52579,Die Bremer Stadtreinigung,DE,Germany,28217,Bremen,Mid (≤250),101-250,Waste Disposal,Abfallentsorgung,1.0,M5.0,Full,On site,30-04-2024,2024.0,2022.0,358,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14831,die Fleckenbühler Hof Fleckenbühl gGmbH,DE,Germany,35091,Cölbe,Small (≤50),11-25,Health / Social Affairs / Nursing,Gesundheitswesen / Soziales / Pflege,1.0,M5.0,Compact,Peer,30-10-2020,2020.0,2018.0,748,Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44765,DIE GRÜNEN – GRÜNE ALTERNATIVE TIROL,AT,Austria,6020,Innsbruck,Small (≤50),26-50,Other,Sonstige,1.0,4.0,Standard,Peer,31-12-2015,2015.0,2013.0,718,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44741,Die Grünen im Salzburger Landtag,AT,Austria,5010,Salzburg,Micro (≤10),3-10,Other,Sonstige,1.0,4.1,Standard,Peer,30-09-2017,2017.0,2015.0,639,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44724,Die Grünen Salzburg,AT,Austria,5020,Salzburg,Micro (≤10),3-10,Other,Sonstige,1.0,4.1,Standard,Peer,30-09-2017,2017.0,2015.0,710,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99165,Die Mitmachzentrale e.V.,DE,Germany,70839,Gerlingen,Micro (≤10),1-2,Associations / Societies,Vereine,1.0,M5.0,Full,Desk,31-07-2025,2025.0,2023.0,278,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55987,Die Praxis – Maya Heinrichmeier,DE,Germany,86911,Dießen am Ammersee,Micro (≤10),1-2,Health / Social Affairs / Nursing,Gesundheitswesen / Soziales / Pflege,1.0,M5.0,Full,Peer,21-12-2023,2023.0,2021.0,418,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14762,Die Seitenalm,AT,Austria,5550,Radstadt,Small (≤50),26-50,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,1.0,M5.0,Compact,Peer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44749,Die Wohnwerkstatt GmbH – Massivholz – Tischlerei Schallmooser,AT,Austria,5020,Salzburg,Micro (≤10),3-10,Craft,Handwerk,1.0,4.1,Standard,Peer,30-09-2017,2017.0,2015.0,762,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14832,Dietzinger+Partner,DE,Germany,83454,Anger,Micro (≤10),3-10,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,M5.0,Compact,Peer,30-10-2020,2020.0,2018.0,539,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14899,Dinkelbeck,DE,Germany,89269,Vöhringen,Micro (≤10),3-10,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,M5.0,Compact,Peer,28-02-2021,2021.0,2019.0,,Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22084,Diözese St. Pölten – Jugendhaus Schacherhof,AT,Austria,3353,Seitenstetten,Micro (≤10),3-10,Other,Sonstige,1.0,M5.0,Compact,On site,30-11-2022,2022.0,2020.0,496,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145526,Dipl.-Ing. H. Bendl GmbH & Co. KG,DE,Germany,89312,Günzburg,Mid (≤250),101-250,Construction / Architecture,Baugewerbe / Architektur,1.0,M5.0,Full,On site,31-12-2025,2025.0,2023.0,198,Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14866,Dirk Posse,DE,Germany,35039,Marburg,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Compact,Desk,31-05-2020,2020.0,2018.0,507,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53775,DLG – Gemeinnützige Dienstleistungsgesellschaft der Re-gion Weiz G.m.b.H.,AT,Austria,8160,Weiz,Small (≤50),26-50,Health / Social Affairs / Nursing,Gesundheitswesen / Soziales / Pflege,1.0,M5.0,Full,On site,31-03-2024,2024.0,2022.0,391,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64601,Dödlinger Touristik GmbH,AT,Austria,6391,Fieberbrunn,Small (≤50),11-25,Transport / Logistics,Verkehr / Transport / Logistik,1.0,M5.0,Compact,Peer,30-11-2024,2024.0,2022.0,277,Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14814,Dorfelektriker Mittelberger GmbH,AT,Austria,6840,Götzis,Mid (≤250),51-100,Electrical / Electronics,Elektro / Elektronik,2.0,4.1,Standard,Peer,31-08-2018,2018.0,2016.0,653,Report+Certificate,M5.0,Compact,Peer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14833,Dorfladen Häger e.V.,DE,Germany,33824,Werther (Westfalen),Micro (≤10),1-2,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,M5.0,Compact,Peer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14744,Dornbirner Sparkasse Bank AG,AT,Austria,6850,Dornbirn,Large (>250),>250,Finance,Finanzen,4.0,4.0,Standard,Desk,31-10-2016,2016.0,2014.0,340,Report+Attestation,4.1,Standard,Desk,30-11-2018,2018.0,2016.0,394.0,Report+Attestation,M5.0,Full,On site,31-03-2022,2022.0,2020.0,455.0,Report+Attestation,M5.0,Full,On site,31-05-2024,2024.0,2022.0,484.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14704,Doro Heckelsmüller,DE,Germany,86899,Landsberg am Lech,Micro (≤10),1-2,Other,Sonstige,1.0,M5.0,Compact,Peer,20-05-2021,2021.0,2019.0,,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22580,doubleSlash Net-Business GmbH,DE,Germany,88046,Friedrichshafen,Mid (≤250),101-250,EDP / IT,EDV / IT,1.0,M5.0,Full,On site,31-03-2023,2023.0,2021.0,324,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30047,Dr. Alois Mair,AT,Austria,5202,Neumarkt am Wallersee,Micro (≤10),1-2,Health / Social Affairs / Nursing,Gesundheitswesen / Soziales / Pflege,1.0,4.1,Standard,Peer,,,,,Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91596,Dr. Arthur Pelchen,DE,Germany,12157,Berlin,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Compact,Desk,28-02-2025,2025.0,2023.0,534,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90581,Dr. Dr. Behrens Beratung Coaching Training,DE,Germany,70199,Stuttgart,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Compact,Peer,31-10-2024,2024.0,2022.0,222,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14974,Dr. Gabriele Mönicke,DE,Germany,34134,Kassel,Micro (≤10),1-2,Services,Dienstleistung,1.0,M5.0,Compact,Desk,31-05-2022,2022.0,2020.0,386,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41078,Dr. Hingerl & Partner,DE,Germany,85356,München,Micro (≤10),3-10,Consulting,Beratung / Consulting,1.0,4.1,Standard,Desk,31-08-2017,2017.0,2015.0,436,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24528,Dr. Langniß Energie & Analyse,DE,Germany,70176,Stuttgart,Micro (≤10),3-10,Consulting,Beratung / Consulting,1.0,M5.0,Compact,On site,31-01-2023,2023.0,2021.0,371,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37267,Dr. Norbert Wißgott,AT,Austria,3910,Zwettl,Micro (≤10),1-2,Health / Social Affairs / Nursing,Gesundheitswesen / Soziales / Pflege,1.0,4.0,Standard,Desk,30-09-2013,2013.0,2011.0,456,Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38150,Dr. Susanne Schmall,DE,Germany,37083,Göttingen,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Compact,Desk,30-09-2021,2021.0,2019.0,473,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14988,DR. ULRICH WIEK Training & Coaching,DE,Germany,69121,Heidelberg,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Compact,Desk,30-09-2022,2022.0,2020.0,205,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129564,Drachenstube,DE,Germany,85560,Ebersberg,Micro (≤10),1-2,Trade / Consumption,Handel / Konsum,1.0,M5.0,Full,Peer,31-12-2025,2025.0,2023.0,186,Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35676,Dreimäderlhaus,DE,Germany,87629,Füssen-Weissensee,Micro (≤10),3-10,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,1.0,M5.0,Full,Peer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28513,DROSG-PLÖCKINGER & PLÖCKINGER OG,AT,Austria,1140,Wien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44751,Druckerei Nienstedt GmbH,DE,Germany,22145,Hamburg,Micro (≤10),3-10,Printing / Paper / Packaging,Druck / Papier / Verpackung,1.0,4.1,Standard,Peer,30-04-2017,2017.0,2015.0,428,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14671,Druckerei Zollenspieker,DE,Germany,21073,Hamburg,Micro (≤10),3-10,Printing / Paper / Packaging,Druck / Papier / Verpackung,2.0,4.1,Standard,Peer,30-04-2017,2017.0,2015.0,607,Report+Certificate,4.1,Standard,On site,31-05-2021,2021.0,2019.0,590.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38094,dwp eG Fairhandelsgenossenschaft Ravensburg,DE,Germany,88212,Ravensburg,Small (≤50),11-25,Trade / Consumption,Handel / Konsum,1.0,4.0,Standard,Desk,31-12-2015,2015.0,2013.0,674,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37391,DYAS Beratungsges. mbH,DE,Germany,22955,Hoisdorf,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Compact,Desk,31-07-2023,2023.0,2021.0,418,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14906,Dynamic Governance Führung und Ethik in der Unternehmensentwicklung Petra Ostfeld,DE,Germany,28357,Bremen,Micro (≤10),3-10,Consulting,Beratung / Consulting,1.0,M5.0,Compact,Desk,31-12-2020,2020.0,2018.0,424,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46802,e-fect dialog evaluation consulting eG,DE,Germany,10437,Berlin,Micro (≤10),3-10,Consulting,Beratung / Consulting,2.0,4.1,Standard,Desk,30-06-2019,2019.0,2017.0,616,Report+Attestation,M5.0,Full,Desk,31-01-2024,2024.0,2022.0,556.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,EarthWays,BE,Belgium,3010,Kessel-Lo,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Compact,Desk,31-07-2022,2022.0,2020.0,382,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27428,Easy Mobil GmbH,IT,Italy,39040,Kastelruth,Micro (≤10),1-2,Transport / Logistics,Verkehr / Transport / Logistik,1.0,M5.0,Compact,Peer,31-01-2023,2023.0,2021.0,244,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93999,easyconsult GmbH,AT,Austria,1070,Wien,Small (≤50),11-25,EDP / IT,EDV / IT,1.0,M5.0,Compact,On site,30-06-2025,2025.0,2023.0,193,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14936,easySoft. GmbH,DE,Germany,72555,Metzingen,Mid (≤250),51-100,Other,Sonstige,1.0,M5.0,Compact,On site,31-03-2022,2022.0,2020.0,442,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132123,eb24-einfach mehr Service,DE,Germany,44309,Dortmund,Micro (≤10),3-10,Services,Dienstleistung,1.0,M5.0,Full,Peer,25-10-2025,2025.0,2023.0,257,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50170,ECB-Beratung GmbH,DE,Germany,16348,Wandlitz,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Full,Desk,30-04-2024,2024.0,2022.0,179,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14672,ECG Ecotopia,SE,Sweden,27392,Tomelilla,Micro (≤10),1-2,Services,Dienstleistung,1.0,4.1,Standard,On site,31-03-2021,2021.0,2019.0,,Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36666,echoholos,CH,Switzerland,8268,Salenstein,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,4.1,Standard,Peer,31-05-2017,2017.0,2015.0,390,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92395,Eco Invéntame,ES,Spain,46230,Alginet,,,Other,Sonstige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83988,EcoEmbassy,DE,Germany,85053,Ingolstadt,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Compact,Peer,31-08-2024,2024.0,2022.0,217,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14792,Ecofit Biofruchtimport GmbH,DE,Germany,70188,Stuttgart,Small (≤50),11-25,Trade / Consumption,Handel / Konsum,1.0,M5.0,Compact,On site,30-11-2021,2021.0,2019.0,349,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14802,Ecosia GmbH,DE,Germany,12047,Berlin,Small (≤50),26-50,Internet / Multimedia,Internet / Multimedia,1.0,M5.0,Compact,Peer,31-10-2021,2021.0,2019.0,775,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80267,Edition Progris,DE,Germany,12437,Berlin,Micro (≤10),1-2,Other,Sonstige,1.0,M5.0,Compact,Peer,31-12-2024,2024.0,2022.0,488,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14845,Ego Elektrikergenossenschaft,CH,Switzerland,8408,Winterthur,Micro (≤10),3-10,Electrical / Electronics,Elektro / Elektronik,1.0,M5.0,Compact,Peer,,,,,Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14846,Eigenbetrieb Leben und Wohnen der Landeshauptstadt Stuttgart (ELW),DE,Germany,70565,Stuttgart-Vaihingen,Large (>250),>250,Health / Social Affairs / Nursing,Gesundheitswesen / Soziales / Pflege,1.0,M5.0,Full,Desk,30-12-2019,2019.0,2017.0,408,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14926,Eigenbetrieb Stadtentwässerung Mannheim (EBS Mannheim),DE,Germany,68167,Mannheim,Mid (≤250),101-250,Other,Sonstige,1.0,M5.0,Compact,On site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44813,Eissalon Franz Leonardelli KG,AT,Austria,1210,Wien,Micro (≤10),3-10,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,2.0,4.1,Standard,Peer,30-06-2014,2014.0,2012.0,360,Report+Certificate,M5.0,Compact,On site,30-04-2024,2024.0,2022.0,367.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14847,EL PUENTE GmbH,DE,Germany,31171,Nordstemmen,Small (≤50),26-50,Trade / Consumption,Handel / Konsum,1.0,M5.0,Compact,Peer,30-09-2019,2019.0,2017.0,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92427,El Sol es vida,ES,Spain,38311,La Orotava,,,Other,Sonstige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130850,Elbers Hof GmbH & Co.KG,DE,Germany,29559,Wrestedt,Small (≤50),26-50,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,M5.0,Compact,Peer,31-07-2025,2025.0,2023.0,535,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131810,Elektrizitätswerk Hindelang e.G.,DE,Germany,87541,Bad Hindelang,Small (≤50),11-25,Energy,Energiewirtschaft,1.0,M5.0,Full,Peer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14714,elfgen pick gmbh & co. kg,DE,Germany,86152,Augsburg,Micro (≤10),3-10,Media,Medien,2.0,M5.0,Full,Peer,31-07-2022,2022.0,2020.0,319,Report+Certificate,M5.0,Full,On site,31-07-2025,2025.0,2023.0,286.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38374,ELVG Bentlage GmbH,AT,Austria,1140,Wien,Small (≤50),11-25,Craft,Handwerk,1.0,4.1,Standard,Desk,30-11-2017,2017.0,2015.0,394,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14849,EM-Chiemgau- Christoph Fischer GmbH,DE,Germany,83071,Stephanskirchen/Högering,Small (≤50),11-25,Trade / Consumption,Handel / Konsum,3.0,M5.0,Compact,Peer,30-10-2020,2020.0,2018.0,639,Report+Certificate,M5.0,Full,On site,31-03-2023,2023.0,2021.0,555.0,Report+Attestation,M5.0,Full,On site,31-12-2025,2025.0,2023.0,583.0,Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14850,EM-faktor GmbH – die social profit agentur,DE,Germany,70173,Stuttgart,Small (≤50),11-25,Consulting,Beratung / Consulting,2.0,4.0,Standard,Desk,31-12-2016,2016.0,2014.0,369,Report+Attestation,M5.0,Compact,Desk,30-09-2020,2020.0,2018.0,470.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30132,"embedded linux devices, EXD",AT,Austria,2630,TERNITZ,Micro (≤10),1-2,EDP / IT,EDV / IT,1.0,4.1,Standard,Peer,31-10-2016,2016.0,2014.0,609,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14851,Engel und Brotzge og einfachmoebel,AT,Austria,6971,Hard,Micro (≤10),3-10,Construction / Architecture,Baugewerbe / Architektur,2.0,M5.0,Compact,Peer,30-04-2020,2020.0,2018.0,549,Report+Certificate,M5.0,Compact,Peer,10-12-2023,2023.0,2021.0,377.0,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36671,Engineer M.E. Ing. Markus Eisner,AT,Austria,4030,Linz,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,4.1,Standard,Peer,31-03-2016,2016.0,2014.0,318,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92339,Enreda,ES,Spain,41010,Sevilla,,,Other,Sonstige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85120,ensian Group GmbH |  elobau GmbH & Co KG,DE,Germany,88299,Leutkirch im Allgäu,Large (>250),>250,Electrical / Electronics,Elektro / Elektronik,4.0,4.1,Standard,On site,30-09-2018,2018.0,2016.0,449,Report+Attestation,M5.0,Full,On site,30-06-2020,2020.0,2018.0,449.0,Report+Attestation,M5.0,Full,On site,31-01-2023,2023.0,2021.0,602.0,Report+Attestation,M5.0,Full,On site,31-12-2024,2024.0,2022.0,610.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41022,Entwicklung Gemeinwohl Kunst,CH,Switzerland,8400,Winterthur,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Compact,Desk,31-01-2024,2024.0,2022.0,385,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55981,Ernährungs-Vitalstoffberatung Lydia Zahn,DE,Germany,86899,Landsberg am Lech,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Full,Peer,21-12-2023,2023.0,2021.0,306,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92381,Escuela Ideo,ES,Spain,28049,Alcobendas,,,Other,Sonstige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
